"k","lambda","original_links","predicted_values","node_to","node_from","removed"
2,0.05,0,NA,"Dialictus_(Chloralictus)_sp._1","Trigonia_cipoensis",0
2,0.05,0,NA,"Exomalopsis_sp._1","Trigonia_cipoensis",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Trigonia_cipoensis",0
2,0.05,0,NA,"Chlorostilbon_lucidus","Trigonia_cipoensis",0
2,0.05,0,NA,"Anthidini_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Centris_(Hemisielaa)_tarsata","Trigonia_cipoensis",0
2,0.05,0,NA,"Ceratina_(Crewella)_sp._2","Trigonia_cipoensis",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Coelioxys_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Megachile_cf_(Dactylomegachile)_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Megachile_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Phoebis_sennae","Trigonia_cipoensis",0
2,0.05,0,NA,"Unidentified_Lepidoptera_sp._7","Trigonia_cipoensis",0
2,0.05,0,NA,"Xylocopa_sp._1","Trigonia_cipoensis",0
2,0.05,0,NA,"Xylocopa_sp._5","Trigonia_cipoensis",0
2,0.05,0,NA,"Campylopterus_largipennis","Trigonia_cipoensis",0
2,0.05,0,NA,"Colibri_serrirostris","Trigonia_cipoensis",0
2,0.05,0,NA,"Heliactin_bilophus","Trigonia_cipoensis",0
2,0.05,0,NA,"Vanessa_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Ceratina_(Crewella)_asuncionis","Trigonia_cipoensis",0
2,0.05,1,NA,"Campsomeris_sp._1","Trigonia_cipoensis",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._1","Trigonia_cipoensis",0
2,0.05,0,NA,"Brachygastra_lecheguana","Trigonia_cipoensis",0
2,0.05,0,NA,"Polybia_ignobilis","Trigonia_cipoensis",0
2,0.05,0,NA,"Alticini_sp._2","Trigonia_cipoensis",0
2,0.05,0,NA,"Cauliognathus_sp._2","Trigonia_cipoensis",0
2,0.05,1,NA,"Cerambycidae_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Deopalpus_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Elateridae_sp._1","Trigonia_cipoensis",0
2,0.05,0,NA,"Eumolpini_sp._4","Trigonia_cipoensis",0
2,0.05,0,NA,"Lepidoptera_(microlepidoptera)","Trigonia_cipoensis",0
2,0.05,0,NA,"Madopterini_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Myzinum_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Neodexiopsis_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Nitidulidae_sp._1","Trigonia_cipoensis",0
2,0.05,0,NA,"Palpada_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Plecia_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Pteromalidae_sp._1","Trigonia_cipoensis",0
2,0.05,0,NA,"Sciara_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Trichodes_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Eupetomena_macroura","Trigonia_cipoensis",0
2,0.05,0,NA,"Hesperiinae_sp.","Trigonia_cipoensis",0
2,0.05,1,NA,"Augochloropsis_sp._3","Trigonia_cipoensis",0
2,0.05,0,NA,"Toxophorinae_sp._2","Trigonia_cipoensis",0
2,0.05,0,NA,"Protomydas_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Augochloropsis_sp._1","Turnera_hilaireana",0
2,0.05,0,NA,"Bombus_pauloensis","Turnera_hilaireana",0
2,0.05,0,NA,"Camponotus_crassus","Turnera_hilaireana",0
2,0.05,0,NA,"Eullaema_nigrita","Turnera_hilaireana",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Turnera_hilaireana",0
2,0.05,0,NA,"Satyrinae_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Xylocopa_sp._2","Turnera_hilaireana",0
2,0.05,0,NA,"Exomalopsis_sp._1","Turnera_hilaireana",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Turnera_hilaireana",0
2,0.05,0,NA,"Chlorostilbon_lucidus","Turnera_hilaireana",0
2,0.05,0,NA,"Anthidini_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Augochlora_(Oxystoglossella)_sp._2","Turnera_hilaireana",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Coelioxys_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Diptera_sp._2","Turnera_hilaireana",0
2,0.05,0,NA,"Megachile_cf_(Dactylomegachile)_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Megachile_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Phoebis_sennae","Turnera_hilaireana",0
2,0.05,0,NA,"Xylocopa_sp._1","Turnera_hilaireana",0
2,0.05,0,NA,"Cephalotes_pusillus","Turnera_hilaireana",0
2,0.05,0,NA,"Colibri_serrirostris","Turnera_hilaireana",0
2,0.05,0,NA,"Heliactin_bilophus","Turnera_hilaireana",0
2,0.05,0,NA,"Melipona_sp._1","Turnera_hilaireana",0
2,0.05,0,NA,"Vanessa_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Ceratina_(Crewella)_asuncionis","Turnera_hilaireana",0
2,0.05,0,NA,"Campsomeris_sp._1","Turnera_hilaireana",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._1","Turnera_hilaireana",0
2,0.05,0,NA,"Xylocopa_big","Turnera_hilaireana",0
2,0.05,0,NA,"Brachygastra_lecheguana","Turnera_hilaireana",0
2,0.05,0,NA,"Polybia_ignobilis","Turnera_hilaireana",0
2,0.05,1,NA,"Madarini_sp._2","Turnera_hilaireana",0
2,0.05,0,NA,"Trigona_spinipes","Turnera_hilaireana",0
2,0.05,0,NA,"Alticini_sp._1","Turnera_hilaireana",0
2,0.05,0,NA,"Alticini_sp._2","Turnera_hilaireana",0
2,0.05,0,NA,"Cauliognathini_sp._1","Turnera_hilaireana",0
2,0.05,0,NA,"Cerambycidae_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Eumolpini_sp._4","Turnera_hilaireana",0
2,0.05,0,NA,"Myzinum_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Neodexiopsis_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Nitidulidae_sp._1","Turnera_hilaireana",0
2,0.05,0,NA,"Palpada_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Plecia_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Pteromalidae_sp._1","Turnera_hilaireana",0
2,0.05,0,NA,"Sciara_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Sibinia_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Trichodes_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Eupetomena_macroura","Turnera_hilaireana",0
2,0.05,0,NA,"Megachile_(Moureapis)_cf_anthidioides","Turnera_hilaireana",0
2,0.05,0,NA,"Hesperiinae_sp.","Turnera_hilaireana",0
2,0.05,1,NA,"Toxophorinae_sp._2","Turnera_hilaireana",0
2,0.05,0,NA,"Aellopos_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Papilionidae_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Protomydas_sp.","Turnera_hilaireana",0
2,0.05,0,NA,"Apis_mellifera","Vellozia_albiflora",0
2,0.05,0,NA,"Eullaema_nigrita","Vellozia_albiflora",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Vellozia_albiflora",0
2,0.05,0,NA,"Pseudagapostemon_sp._1","Vellozia_albiflora",0
2,0.05,0,NA,"Tetrapedia_sp._2","Vellozia_albiflora",0
2,0.05,0,NA,"Exomalopsis_sp._1","Vellozia_albiflora",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Vellozia_albiflora",0
2,0.05,0,NA,"Chlorostilbon_lucidus","Vellozia_albiflora",0
2,0.05,0,NA,"Augochlora_(Oxystoglossella)_sp._2","Vellozia_albiflora",0
2,0.05,0,NA,"Centris_(Hemisielaa)_tarsata","Vellozia_albiflora",0
2,0.05,0,NA,"Ceratina_(Crewella)_sp._2","Vellozia_albiflora",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Coelioxys_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Diptera_sp._2","Vellozia_albiflora",0
2,0.05,0,NA,"Megachile_cf_(Dactylomegachile)_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Megachile_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Phoebis_sennae","Vellozia_albiflora",0
2,0.05,0,NA,"Unidentified_Lepidoptera_sp._7","Vellozia_albiflora",0
2,0.05,0,NA,"Xylocopa_sp._1","Vellozia_albiflora",0
2,0.05,0,NA,"Xylocopa_sp._5","Vellozia_albiflora",0
2,0.05,0,NA,"Campylopterus_largipennis","Vellozia_albiflora",0
2,0.05,0,NA,"Cephalotes_pusillus","Vellozia_albiflora",0
2,0.05,0,NA,"Colibri_serrirostris","Vellozia_albiflora",0
2,0.05,0,NA,"Heliactin_bilophus","Vellozia_albiflora",0
2,0.05,0,NA,"Melipona_sp._1","Vellozia_albiflora",0
2,0.05,0,NA,"Vanessa_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Ceratina_(Crewella)_asuncionis","Vellozia_albiflora",0
2,0.05,0,NA,"Campsomeris_sp._1","Vellozia_albiflora",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._1","Vellozia_albiflora",0
2,0.05,0,NA,"Nitidulidae_sp._2","Vellozia_albiflora",0
2,0.05,0,NA,"Polybia_ignobilis","Vellozia_albiflora",0
2,0.05,0,NA,"Alticini_sp._1","Vellozia_albiflora",0
2,0.05,0,NA,"Alticini_sp._2","Vellozia_albiflora",0
2,0.05,0,NA,"Cauliognathini_sp._1","Vellozia_albiflora",0
2,0.05,0,NA,"Cauliognathus_sp._2","Vellozia_albiflora",0
2,0.05,0,NA,"Deopalpus_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Elateridae_sp._1","Vellozia_albiflora",0
2,0.05,0,NA,"Eumolpini_sp._4","Vellozia_albiflora",0
2,0.05,0,NA,"Lepidoptera_(microlepidoptera)","Vellozia_albiflora",0
2,0.05,0,NA,"Madopterini_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Nitidulidae_sp._1","Vellozia_albiflora",0
2,0.05,0,NA,"Palpada_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Plecia_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Pteromalidae_sp._1","Vellozia_albiflora",0
2,0.05,0,NA,"Sciara_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Sibinia_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Trichodes_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Eupetomena_macroura","Vellozia_albiflora",0
2,0.05,0,NA,"Megachile_(Moureapis)_cf_anthidioides","Vellozia_albiflora",0
2,0.05,0,NA,"Toxophorinae_sp._2","Vellozia_albiflora",0
2,0.05,0,NA,"Aellopos_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Papilionidae_sp.","Vellozia_albiflora",0
2,0.05,0,NA,"Protomydas_sp.","Vellozia_albiflora",0
2,0.05,6,NA,"Apis_mellifera","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Augochloropsis_sp._1","Vochysia_thyrsoidea",0
2,0.05,1,NA,"Bombus_pauloensis","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Eullaema_nigrita","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Pseudagapostemon_sp._1","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Satyrinae_sp.","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Tetrapedia_sp._2","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Dialictus_(Chloralictus)_sp._1","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Exomalopsis_sp._1","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Augochlora_(Oxystoglossella)_sp._2","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Centris_(Hemisielaa)_tarsata","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Ceratina_(Crewella)_sp._2","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Coelioxys_sp.","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Megachile_cf_(Dactylomegachile)_sp.","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Megachile_sp.","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Unidentified_Lepidoptera_sp._7","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Xylocopa_sp._1","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Xylocopa_sp._5","Vochysia_thyrsoidea",0
2,0.05,3,NA,"Campylopterus_largipennis","Vochysia_thyrsoidea",0
2,0.05,1,NA,"Cephalotes_pusillus","Vochysia_thyrsoidea",0
2,0.05,2,NA,"Colibri_serrirostris","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Heliactin_bilophus","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Melipona_sp._1","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Vanessa_sp.","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Ceratina_(Crewella)_asuncionis","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Campsomeris_sp._1","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._1","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Brachygastra_lecheguana","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Nitidulidae_sp._2","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Polybia_ignobilis","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Madarini_sp._2","Vochysia_thyrsoidea",0
2,0.05,2,NA,"Trigona_spinipes","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Alticini_sp._1","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Cauliognathus_sp._2","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Cerambycidae_sp.","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Deopalpus_sp.","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Elateridae_sp._1","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Eumolpini_sp._4","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Lepidoptera_(microlepidoptera)","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Madopterini_sp.","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Myzinum_sp.","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Neodexiopsis_sp.","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Palpada_sp.","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Plecia_sp.","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Pteromalidae_sp._1","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Sciara_sp.","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Trichodes_sp.","Vochysia_thyrsoidea",0
2,0.05,6,NA,"Eupetomena_macroura","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Megachile_(Moureapis)_cf_anthidioides","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Augochloropsis_sp._3","Vochysia_thyrsoidea",0
2,0.05,0,NA,"Toxophorinae_sp._2","Vochysia_thyrsoidea",0
2,0.05,1,NA,"Aellopos_sp.","Vochysia_thyrsoidea",0
2,0.05,1,NA,"Papilionidae_sp.","Vochysia_thyrsoidea",0
